SECCION_ID,CARRETERA,YEAR,n_accidents,n_fatal_30d,n_serious_30d,n_victims_30d,ASI_pct
M-40_35,M-40,2019,3,0,1,3,33.3333
M-40_35,M-40,2020,3,0,0,4,0.0
M-40_35,M-40,2022,1,0,0,1,0.0
M-40_35,M-40,2024,1,0,0,2,0.0
M-40_36,M-40,2016,1,0,0,1,0.0
M-40_36,M-40,2018,2,0,0,2,0.0
M-40_36,M-40,2019,2,0,1,3,33.3333
M-40_36,M-40,2020,2,0,0,4,0.0
M-40_36,M-40,2021,2,0,0,2,0.0
M-40_36,M-40,2022,1,0,0,1,0.0
M-40_36,M-40,2023,4,0,1,4,25.0
M-40_36,M-40,2024,1,0,0,1,0.0
M-40_37,M-40,2016,1,0,0,1,0.0
M-40_37,M-40,2017,5,0,0,11,0.0
M-40_37,M-40,2018,5,0,0,10,0.0
M-40_37,M-40,2019,2,0,0,3,0.0
M-40_37,M-40,2020,1,0,0,2,0.0
M-40_37,M-40,2021,1,0,0,2,0.0
M-40_37,M-40,2022,1,1,0,1,100.0
M-40_37,M-40,2023,1,0,0,1,0.0
M-40_37,M-40,2024,2,1,1,7,28.5714
M-40_38,M-40,2016,1,0,0,1,0.0
M-40_38,M-40,2017,5,0,0,7,0.0
M-40_38,M-40,2018,3,0,0,5,0.0
M-40_38,M-40,2019,2,1,0,3,33.3333
M-40_38,M-40,2020,1,0,0,1,0.0
M-40_38,M-40,2021,1,0,0,1,0.0
M-40_38,M-40,2022,6,1,0,7,14.2857
M-40_38,M-40,2023,1,0,0,1,0.0
M-40_38,M-40,2024,2,0,0,3,0.0
M-40_39,M-40,2016,5,0,0,8,0.0
M-40_39,M-40,2017,7,0,0,15,0.0
M-40_39,M-40,2018,8,0,1,11,9.0909
M-40_39,M-40,2019,6,0,0,8,0.0
M-40_39,M-40,2021,4,0,0,10,0.0
M-40_39,M-40,2022,5,0,0,9,0.0
M-40_39,M-40,2023,9,0,0,22,0.0
M-40_39,M-40,2024,4,0,0,6,0.0
M-40_4,M-40,2016,4,1,1,9,22.2222
M-40_4,M-40,2017,1,0,0,2,0.0
M-40_4,M-40,2018,5,0,0,8,0.0
M-40_4,M-40,2019,3,0,0,4,0.0
M-40_4,M-40,2020,5,1,0,7,14.2857
M-40_4,M-40,2021,4,0,0,7,0.0
M-40_4,M-40,2022,8,0,0,11,0.0
M-40_4,M-40,2023,2,0,0,2,0.0
M-40_4,M-40,2024,3,0,0,3,0.0
M-40_40,M-40,2016,1,0,0,1,0.0
M-40_40,M-40,2017,4,0,0,8,0.0
M-40_40,M-40,2018,4,1,0,8,12.5
M-40_40,M-40,2019,1,0,0,2,0.0
M-40_40,M-40,2020,1,0,0,1,0.0
M-40_40,M-40,2021,3,0,0,3,0.0
M-40_40,M-40,2022,4,0,0,8,0.0
M-40_40,M-40,2023,1,0,0,1,0.0
M-40_40,M-40,2024,1,0,1,1,100.0
M-40_41,M-40,2016,5,0,0,6,0.0
M-40_41,M-40,2017,3,0,0,4,0.0
M-40_41,M-40,2018,2,0,0,2,0.0
M-40_41,M-40,2019,2,0,0,2,0.0
M-40_41,M-40,2020,1,0,0,1,0.0
M-40_41,M-40,2021,3,0,1,5,20.0
M-40_42,M-40,2016,2,0,0,2,0.0
M-40_42,M-40,2017,1,0,0,1,0.0
M-40_42,M-40,2018,3,0,0,4,0.0
M-40_42,M-40,2019,6,0,0,8,0.0
M-40_42,M-40,2020,2,0,0,2,0.0
M-40_42,M-40,2022,6,0,0,7,0.0
M-40_43,M-40,2017,3,0,2,6,33.3333
M-40_43,M-40,2020,1,0,0,3,0.0
M-40_43,M-40,2021,3,0,0,3,0.0
M-40_43,M-40,2022,1,0,0,2,0.0
M-40_43,M-40,2023,1,0,0,1,0.0
M-40_43,M-40,2024,2,0,0,4,0.0
M-40_44,M-40,2017,1,0,0,1,0.0
M-40_44,M-40,2018,1,0,0,1,0.0
M-40_44,M-40,2019,1,0,0,1,0.0
M-40_44,M-40,2020,1,0,0,3,0.0
M-40_44,M-40,2022,2,0,0,3,0.0
M-40_44,M-40,2023,1,0,0,1,0.0
M-40_45,M-40,2016,5,0,0,7,0.0
M-40_45,M-40,2017,4,0,0,5,0.0
M-40_45,M-40,2018,3,0,0,5,0.0
M-40_45,M-40,2019,1,0,0,1,0.0
M-40_45,M-40,2021,5,0,0,7,0.0
M-40_45,M-40,2022,2,0,0,2,0.0
M-40_45,M-40,2024,1,0,1,1,100.0
M-40_46,M-40,2016,4,0,0,4,0.0
M-40_46,M-40,2017,5,0,1,6,16.6667
M-40_46,M-40,2018,3,0,1,4,25.0
M-40_46,M-40,2019,7,0,0,8,0.0
M-40_46,M-40,2020,3,0,0,3,0.0
M-40_46,M-40,2021,1,0,0,2,0.0
M-40_46,M-40,2022,5,0,0,5,0.0
M-40_46,M-40,2023,2,0,0,4,0.0
M-40_46,M-40,2024,2,0,0,2,0.0
M-40_47,M-40,2016,3,0,0,4,0.0
M-40_47,M-40,2017,9,0,0,10,0.0
M-40_47,M-40,2018,12,0,0,19,0.0
M-40_47,M-40,2019,7,0,0,9,0.0
M-40_47,M-40,2020,3,0,0,5,0.0
M-40_47,M-40,2021,4,0,0,5,0.0
M-40_47,M-40,2022,3,0,0,6,0.0
M-40_47,M-40,2023,2,0,0,3,0.0
M-40_47,M-40,2024,4,1,0,5,20.0
M-40_48,M-40,2016,1,0,0,2,0.0
M-40_48,M-40,2017,1,0,0,2,0.0
M-40_48,M-40,2018,1,0,0,2,0.0
M-40_48,M-40,2019,5,0,0,7,0.0
M-40_48,M-40,2020,1,0,0,1,0.0
M-40_48,M-40,2021,5,0,0,12,0.0
M-40_48,M-40,2022,3,0,0,4,0.0
M-40_48,M-40,2023,1,0,1,1,100.0
M-40_49,M-40,2016,3,0,0,3,0.0
M-40_49,M-40,2017,1,0,0,2,0.0
M-40_49,M-40,2020,1,1,0,1,100.0
M-40_49,M-40,2021,2,0,0,4,0.0
M-40_49,M-40,2022,1,0,0,1,0.0
M-40_49,M-40,2023,2,0,0,4,0.0
M-40_49,M-40,2024,1,0,0,1,0.0
M-40_5,M-40,2016,4,0,0,5,0.0
M-40_5,M-40,2017,4,0,1,5,20.0
M-40_5,M-40,2018,8,0,1,10,10.0
M-40_5,M-40,2019,4,2,0,6,33.3333
M-40_5,M-40,2020,2,0,0,2,0.0
M-40_5,M-40,2021,4,0,0,4,0.0
M-40_5,M-40,2022,5,0,0,7,0.0
M-40_5,M-40,2023,4,0,0,8,0.0
M-40_5,M-40,2024,5,0,0,6,0.0
M-40_50,M-40,2016,2,0,0,2,0.0
M-40_50,M-40,2017,7,0,0,7,0.0
M-40_50,M-40,2018,4,0,1,4,25.0
M-40_50,M-40,2019,3,0,0,4,0.0
M-40_50,M-40,2021,2,0,0,2,0.0
M-40_50,M-40,2022,4,0,0,5,0.0
M-40_50,M-40,2023,3,0,0,3,0.0
M-40_50,M-40,2024,2,0,0,2,0.0
M-40_51,M-40,2016,4,0,0,4,0.0
M-40_51,M-40,2017,6,0,0,10,0.0
M-40_51,M-40,2018,9,0,0,9,0.0
M-40_51,M-40,2019,5,0,0,5,0.0
M-40_51,M-40,2020,2,0,0,2,0.0
M-40_51,M-40,2021,11,0,1,17,5.8824
M-40_51,M-40,2022,4,0,0,5,0.0
M-40_51,M-40,2023,3,0,0,5,0.0
M-40_51,M-40,2024,3,0,0,6,0.0
M-40_52,M-40,2016,6,0,0,6,0.0
M-40_52,M-40,2017,7,0,0,14,0.0
M-40_52,M-40,2018,11,0,1,16,6.25
M-40_52,M-40,2019,9,0,1,13,7.6923
M-40_52,M-40,2021,5,0,0,6,0.0
M-40_52,M-40,2022,10,0,0,12,0.0
M-40_52,M-40,2023,5,0,0,6,0.0
M-40_52,M-40,2024,4,0,0,6,0.0
M-40_53,M-40,2016,3,0,0,3,0.0
M-40_53,M-40,2019,1,0,0,1,0.0
M-40_53,M-40,2022,6,0,0,8,0.0
M-40_53,M-40,2023,6,0,0,8,0.0
M-40_53,M-40,2024,2,0,1,3,33.3333
M-40_54,M-40,2016,1,0,0,1,0.0
M-40_54,M-40,2017,1,0,0,2,0.0
M-40_54,M-40,2018,2,0,0,2,0.0
M-40_54,M-40,2019,3,0,0,3,0.0
M-40_54,M-40,2020,1,0,0,1,0.0
M-40_54,M-40,2021,2,0,0,2,0.0
M-40_54,M-40,2022,5,0,0,5,0.0
M-40_54,M-40,2023,2,0,0,2,0.0
M-40_55,M-40,2016,2,0,0,3,0.0
M-40_55,M-40,2017,2,0,0,3,0.0
M-40_55,M-40,2018,2,0,0,3,0.0
M-40_55,M-40,2019,1,0,0,1,0.0
M-40_55,M-40,2021,2,0,0,4,0.0
M-40_55,M-40,2022,4,0,0,6,0.0
M-40_55,M-40,2023,2,0,0,4,0.0
M-40_55,M-40,2024,2,0,0,3,0.0
M-40_56,M-40,2016,3,0,0,3,0.0
M-40_56,M-40,2017,4,0,0,4,0.0
M-40_56,M-40,2018,1,0,0,2,0.0
M-40_56,M-40,2019,5,0,0,5,0.0
M-40_56,M-40,2020,2,0,0,2,0.0
M-40_56,M-40,2021,2,0,0,2,0.0
M-40_56,M-40,2022,1,0,0,2,0.0
M-40_56,M-40,2023,9,0,1,14,7.1429
M-40_56,M-40,2024,4,0,0,4,0.0
M-40_57,M-40,2016,5,0,0,10,0.0
M-40_57,M-40,2017,3,0,0,4,0.0
M-40_57,M-40,2018,3,0,0,7,0.0
M-40_57,M-40,2019,3,0,0,4,0.0
M-40_57,M-40,2020,1,0,0,1,0.0
M-40_57,M-40,2021,1,0,0,1,0.0
M-40_57,M-40,2022,5,0,1,10,10.0
M-40_57,M-40,2023,3,0,0,3,0.0
M-40_57,M-40,2024,2,0,1,3,33.3333
M-40_58,M-40,2016,3,0,0,5,0.0
M-40_58,M-40,2017,6,0,0,7,0.0
M-40_58,M-40,2018,3,0,1,4,25.0
M-40_58,M-40,2019,3,0,0,4,0.0
M-40_58,M-40,2021,4,0,0,7,0.0
M-40_58,M-40,2022,2,0,0,2,0.0
M-40_58,M-40,2023,2,0,0,2,0.0
M-40_58,M-40,2024,1,0,0,1,0.0
M-40_59,M-40,2016,1,0,0,1,0.0
M-40_59,M-40,2017,4,0,0,4,0.0
M-40_59,M-40,2018,1,0,0,1,0.0
M-40_59,M-40,2019,3,0,2,3,66.6667
M-40_59,M-40,2020,1,0,1,1,100.0
M-40_59,M-40,2022,5,0,1,6,16.6667
M-40_59,M-40,2023,2,0,1,2,50.0
M-40_59,M-40,2024,2,0,0,2,0.0
M-40_6,M-40,2016,1,0,0,1,0.0
M-40_6,M-40,2017,4,0,0,6,0.0
M-40_6,M-40,2018,3,0,0,3,0.0
M-40_6,M-40,2019,5,0,0,7,0.0
M-40_6,M-40,2020,1,0,0,1,0.0
M-40_6,M-40,2021,4,0,0,4,0.0
M-40_6,M-40,2022,4,0,0,4,0.0
M-40_6,M-40,2023,5,0,0,5,0.0
M-40_60,M-40,2016,2,0,0,3,0.0
M-40_60,M-40,2017,3,0,0,5,0.0
M-40_60,M-40,2018,5,0,0,5,0.0
M-40_60,M-40,2019,4,0,0,4,0.0
M-40_60,M-40,2021,2,0,0,2,0.0
M-40_60,M-40,2022,3,0,0,5,0.0
M-40_60,M-40,2024,1,0,0,1,0.0
M-40_61,M-40,2021,1,0,0,1,0.0
M-40_61,M-40,2022,1,0,0,2,0.0
M-40_61,M-40,2024,1,0,2,3,66.6667
M-40_7,M-40,2016,12,0,1,19,5.2632
M-40_7,M-40,2017,8,0,0,11,0.0
M-40_7,M-40,2018,4,0,0,4,0.0
M-40_7,M-40,2019,2,0,0,5,0.0
M-40_7,M-40,2020,1,0,0,3,0.0
M-40_7,M-40,2021,8,0,0,10,0.0
M-40_7,M-40,2022,7,0,0,13,0.0
M-40_7,M-40,2023,3,0,0,3,0.0
M-40_7,M-40,2024,3,0,0,3,0.0
M-40_8,M-40,2016,5,0,1,5,20.0
M-40_8,M-40,2017,4,0,0,5,0.0
M-40_8,M-40,2018,2,0,0,4,0.0
M-40_8,M-40,2019,5,0,0,7,0.0
M-40_8,M-40,2020,2,1,0,3,33.3333
M-40_8,M-40,2021,8,0,1,9,11.1111
M-40_8,M-40,2023,6,0,0,7,0.0
M-40_8,M-40,2024,5,0,0,5,0.0
M-40_9,M-40,2016,4,0,0,6,0.0
M-40_9,M-40,2017,2,0,1,2,50.0
M-40_9,M-40,2018,4,0,0,6,0.0
M-40_9,M-40,2019,4,0,0,8,0.0
M-40_9,M-40,2021,5,0,0,11,0.0
M-40_9,M-40,2022,3,0,0,3,0.0
M-40_9,M-40,2023,1,0,0,1,0.0
M-40_9,M-40,2024,3,0,1,6,16.6667
M-410_0,M-410,2017,1,0,0,2,0.0
M-410_0,M-410,2019,1,0,0,1,0.0
M-410_0,M-410,2020,2,0,1,4,25.0
M-410_0,M-410,2022,1,0,0,1,0.0
M-410_1,M-410,2016,1,2,0,2,100.0
M-410_1,M-410,2018,1,0,0,1,0.0
M-410_10,M-410,2016,2,0,0,3,0.0
M-410_10,M-410,2022,1,0,0,1,0.0
M-410_10,M-410,2023,2,1,0,4,25.0
M-410_10,M-410,2024,1,0,0,1,0.0
M-410_3,M-410,2016,1,0,0,1,0.0
M-410_3,M-410,2018,1,0,0,1,0.0
M-410_3,M-410,2022,1,0,0,1,0.0
M-410_3,M-410,2023,1,0,0,2,0.0
M-410_3,M-410,2024,2,0,0,3,0.0
M-410_4,M-410,2019,1,0,0,1,0.0
M-410_4,M-410,2020,1,0,0,1,0.0
M-410_4,M-410,2024,1,0,0,2,0.0
M-410_5,M-410,2016,1,0,0,1,0.0
M-410_5,M-410,2019,1,0,0,1,0.0
M-410_5,M-410,2022,1,0,0,2,0.0
M-410_6,M-410,2016,1,0,0,4,0.0
M-410_6,M-410,2020,1,0,1,1,100.0
M-410_6,M-410,2023,1,0,0,3,0.0
M-410_7,M-410,2017,2,2,0,3,66.6667
M-410_7,M-410,2018,1,0,0,1,0.0
M-410_7,M-410,2019,1,0,0,1,0.0
M-410_8,M-410,2018,1,0,0,2,0.0
M-410_8,M-410,2019,1,0,0,2,0.0
M-410_8,M-410,2021,2,0,0,5,0.0
M-410_8,M-410,2024,1,0,0,1,0.0
M-410_9,M-410,2018,2,0,0,3,0.0
M-410_9,M-410,2019,1,0,0,1,0.0
M-410_9,M-410,2020,3,0,0,10,0.0
M-410_9,M-410,2021,1,0,0,3,0.0
M-410_9,M-410,2023,1,0,0,1,0.0
M-410_9,M-410,2024,1,0,0,1,0.0
M-413_0,M-413,2016,2,0,0,2,0.0
M-413_0,M-413,2017,3,0,0,4,0.0
M-413_0,M-413,2018,2,0,0,2,0.0
M-413_0,M-413,2019,5,0,0,5,0.0
M-413_0,M-413,2021,2,0,1,2,50.0
M-413_0,M-413,2022,3,0,0,3,0.0
M-413_0,M-413,2023,2,0,0,4,0.0
M-413_0,M-413,2024,2,0,0,2,0.0
M-413_1,M-413,2024,3,0,0,3,0.0
M-413_10,M-413,2019,1,0,0,1,0.0
M-413_10,M-413,2020,1,0,0,1,0.0
M-413_10,M-413,2021,1,0,0,1,0.0
M-413_10,M-413,2023,1,0,0,1,0.0
M-413_10,M-413,2024,1,0,0,2,0.0
M-413_11,M-413,2016,3,0,0,3,0.0
M-413_11,M-413,2017,1,0,0,1,0.0
M-413_11,M-413,2023,1,0,0,2,0.0
M-413_12,M-413,2016,6,0,0,10,0.0
M-413_12,M-413,2017,2,0,0,2,0.0
M-413_12,M-413,2018,2,0,1,6,16.6667
M-413_12,M-413,2019,1,0,0,3,0.0
M-413_12,M-413,2022,3,0,0,3,0.0
M-413_13,M-413,2017,2,0,0,7,0.0
M-413_13,M-413,2019,2,0,0,2,0.0
M-413_13,M-413,2020,1,0,0,4,0.0
M-413_13,M-413,2021,2,0,1,3,33.3333
M-413_13,M-413,2022,1,0,0,1,0.0
M-413_14,M-413,2016,1,0,0,1,0.0
M-413_14,M-413,2018,2,0,0,2,0.0
M-413_14,M-413,2023,1,0,0,1,0.0
M-413_2,M-413,2016,1,0,0,1,0.0
M-413_2,M-413,2021,1,0,0,1,0.0
M-413_2,M-413,2022,1,0,0,1,0.0
M-413_3,M-413,2016,1,0,0,1,0.0
M-413_3,M-413,2017,2,0,1,2,50.0
M-413_3,M-413,2019,1,0,0,1,0.0
M-413_3,M-413,2021,1,0,0,1,0.0
M-413_3,M-413,2022,4,0,0,4,0.0
M-413_3,M-413,2023,2,0,0,2,0.0
M-413_3,M-413,2024,1,0,0,1,0.0
M-413_5,M-413,2017,2,0,0,2,0.0
M-413_5,M-413,2018,1,0,0,1,0.0
M-413_6,M-413,2016,1,0,0,1,0.0
M-413_6,M-413,2017,2,0,0,2,0.0
M-413_6,M-413,2019,1,0,0,1,0.0
M-413_6,M-413,2020,1,0,0,1,0.0
M-413_6,M-413,2022,1,0,0,1,0.0
M-413_7,M-413,2017,3,0,0,6,0.0
M-413_7,M-413,2020,2,0,0,3,0.0
M-413_8,M-413,2021,2,0,0,3,0.0
M-413_8,M-413,2022,2,0,1,5,20.0
M-413_8,M-413,2024,1,0,0,1,0.0
M-413_9,M-413,2016,1,0,0,1,0.0
M-413_9,M-413,2017,1,0,0,1,0.0
M-413_9,M-413,2019,2,0,0,2,0.0
M-413_9,M-413,2020,1,0,0,1,0.0
M-413_9,M-413,2021,2,0,0,2,0.0
M-413_9,M-413,2024,1,0,0,1,0.0
M-415_0,M-415,2016,2,0,0,2,0.0
M-415_0,M-415,2017,2,0,0,2,0.0
M-415_0,M-415,2019,1,0,0,1,0.0
M-415_0,M-415,2020,1,0,0,1,0.0
M-415_0,M-415,2021,2,0,1,3,33.3333
M-415_0,M-415,2023,2,0,0,2,0.0
M-415_0,M-415,2024,1,0,0,1,0.0
M-415_1,M-415,2016,1,0,0,1,0.0
M-415_1,M-415,2019,2,0,1,5,20.0
M-415_1,M-415,2021,1,0,0,3,0.0
M-415_1,M-415,2022,1,0,0,1,0.0
M-415_1,M-415,2024,1,0,0,1,0.0
M-415_2,M-415,2016,3,0,0,6,0.0
M-415_2,M-415,2018,1,0,0,1,0.0
M-415_2,M-415,2019,2,0,0,5,0.0
M-415_2,M-415,2021,1,0,0,2,0.0
M-415_2,M-415,2023,1,0,1,3,33.3333
M-415_2,M-415,2024,1,0,1,2,50.0
M-416A_2,M-416A,2018,1,0,0,3,0.0
M-416RE1_1,M-416RE1,2022,1,0,0,2,0.0
M-416RE1_3,M-416RE1,2024,1,0,0,2,0.0
M-416_1,M-416,2018,1,0,0,2,0.0
M-416_2,M-416,2019,1,0,0,1,0.0
M-417_0,M-417,2018,1,0,0,1,0.0
M-417_0,M-417,2019,1,0,0,1,0.0
M-417_0,M-417,2020,1,0,0,2,0.0
M-417_0,M-417,2021,1,0,0,2,0.0
M-417_0,M-417,2023,1,0,1,1,100.0
M-417_1,M-417,2018,4,0,0,5,0.0
M-417_1,M-417,2022,1,0,0,1,0.0
M-417_1,M-417,2023,1,0,0,1,0.0
M-417_2,M-417,2021,1,0,0,1,0.0
M-417_3,M-417,2020,1,0,1,2,50.0
M-417_3,M-417,2024,2,0,0,2,0.0
M-417_4,M-417,2019,1,0,0,1,0.0
M-417_4,M-417,2024,1,0,0,1,0.0
M-417_5,M-417,2017,4,0,0,5,0.0
M-417_5,M-417,2019,1,0,0,1,0.0
M-417_5,M-417,2021,1,0,0,1,0.0
M-419_0,M-419,2017,1,0,1,2,50.0
M-419_0,M-419,2022,1,0,0,3,0.0
M-419_0,M-419,2024,2,0,0,2,0.0
M-419_1,M-419,2018,1,0,0,2,0.0
M-419_1,M-419,2019,1,0,0,1,0.0
M-419_1,M-419,2024,1,0,0,1,0.0
M-419_2,M-419,2021,1,1,0,1,100.0
M-419_3,M-419,2018,1,0,0,1,0.0
M-419_3,M-419,2020,1,0,0,1,0.0
M-419_3,M-419,2024,1,0,0,1,0.0
M-419_4,M-419,2016,1,0,0,1,0.0
M-419_5,M-419,2023,1,0,0,1,0.0
M-419_6,M-419,2020,1,0,0,1,0.0
M-419_6,M-419,2024,1,0,1,1,100.0
M-419_7,M-419,2020,1,0,0,1,0.0
M-419_7,M-419,2023,1,0,0,2,0.0
M-419_8,M-419,2016,2,0,0,5,0.0
M-419_8,M-419,2018,1,0,0,1,0.0
M-419_8,M-419,2021,1,0,0,2,0.0
M-421_0,M-421,2017,1,0,0,1,0.0
M-421_0,M-421,2018,1,0,0,1,0.0
M-421_0,M-421,2019,2,0,0,2,0.0
M-421_0,M-421,2020,1,0,0,1,0.0
M-421_0,M-421,2021,2,0,0,2,0.0
M-421_0,M-421,2022,1,0,0,1,0.0
M-421_0,M-421,2024,1,0,0,1,0.0
M-421_1,M-421,2016,1,0,0,1,0.0
M-421_1,M-421,2017,1,0,0,2,0.0
M-421_1,M-421,2019,3,0,0,3,0.0
M-421_1,M-421,2020,3,0,0,5,0.0
M-421_1,M-421,2021,1,0,0,1,0.0
M-421_1,M-421,2022,2,0,0,2,0.0
M-421_1,M-421,2023,1,0,0,1,0.0
M-421_2,M-421,2016,1,0,0,1,0.0
M-421_2,M-421,2018,1,0,0,1,0.0
M-423_0,M-423,2016,3,0,0,3,0.0
M-423_0,M-423,2017,2,0,0,2,0.0
M-423_0,M-423,2018,5,0,0,5,0.0
M-423_0,M-423,2019,3,0,0,5,0.0
M-423_0,M-423,2020,1,0,0,1,0.0
M-423_0,M-423,2021,4,0,1,4,25.0
M-423_0,M-423,2022,2,0,0,2,0.0
M-423_0,M-423,2023,1,0,0,2,0.0
M-423_0,M-423,2024,1,0,0,1,0.0
M-423_1,M-423,2016,1,0,0,1,0.0
M-423_1,M-423,2018,1,0,0,2,0.0
M-423_1,M-423,2022,1,0,0,5,0.0
M-423_1,M-423,2023,2,0,0,2,0.0
M-423_2,M-423,2016,1,0,0,1,0.0
M-423_2,M-423,2018,1,0,0,1,0.0
M-423_2,M-423,2023,2,0,0,3,0.0
M-423_3,M-423,2018,2,0,0,2,0.0
M-423_3,M-423,2020,1,0,0,1,0.0
M-423_3,M-423,2023,1,0,0,1,0.0
M-423_4,M-423,2024,1,0,0,1,0.0
M-423_5,M-423,2017,3,0,0,3,0.0
M-423_5,M-423,2018,2,0,0,2,0.0
M-423_5,M-423,2020,1,1,0,1,100.0
M-423_5,M-423,2022,1,0,0,1,0.0
M-423_5,M-423,2023,5,0,0,5,0.0
M-423_5,M-423,2024,1,0,0,3,0.0
M-425_0,M-425,2016,2,0,0,2,0.0
M-425_0,M-425,2017,2,0,0,2,0.0
M-425_0,M-425,2018,2,0,0,2,0.0
M-425_0,M-425,2019,3,0,0,5,0.0
M-425_0,M-425,2020,4,0,0,5,0.0
M-425_0,M-425,2021,2,0,0,2,0.0
M-425_0,M-425,2022,3,0,0,4,0.0
M-425_0,M-425,2023,5,0,1,6,16.6667
M-425_0,M-425,2024,3,0,0,3,0.0
M-425_1,M-425,2016,1,0,0,1,0.0
M-425_1,M-425,2017,2,0,1,2,50.0
M-425_1,M-425,2018,1,0,0,1,0.0
M-425_1,M-425,2019,5,0,0,5,0.0
M-425_1,M-425,2020,2,0,0,2,0.0
M-425_1,M-425,2021,3,0,0,3,0.0
M-425_1,M-425,2022,1,0,0,1,0.0
M-425_1,M-425,2024,3,0,0,3,0.0
M-425_2,M-425,2016,1,0,0,1,0.0
M-425_2,M-425,2017,1,0,0,1,0.0
M-425_2,M-425,2018,2,0,0,2,0.0
M-425_2,M-425,2019,2,0,0,3,0.0
M-425_2,M-425,2021,1,0,0,1,0.0
M-45_0,M-45,2016,1,0,0,1,0.0
M-45_0,M-45,2019,1,0,1,1,100.0
M-45_0,M-45,2024,2,0,0,4,0.0
M-45_1,M-45,2016,1,0,0,1,0.0
M-45_1,M-45,2017,1,0,0,2,0.0
M-45_1,M-45,2019,1,0,0,1,0.0
M-45_1,M-45,2022,1,0,0,4,0.0
M-45_1,M-45,2024,2,0,0,2,0.0
M-45_10,M-45,2017,2,0,0,2,0.0
M-45_10,M-45,2018,3,0,0,3,0.0
M-45_10,M-45,2020,1,0,0,1,0.0
M-45_10,M-45,2021,2,0,0,2,0.0
M-45_10,M-45,2022,1,0,0,1,0.0
M-45_10,M-45,2023,1,0,1,1,100.0
M-45_10,M-45,2024,3,0,0,4,0.0
M-45_11,M-45,2016,3,0,0,4,0.0
M-45_11,M-45,2017,4,2,0,5,40.0
M-45_11,M-45,2018,4,0,0,8,0.0
M-45_11,M-45,2019,1,0,0,3,0.0
M-45_11,M-45,2021,2,0,0,4,0.0
M-45_11,M-45,2023,5,0,0,6,0.0
M-45_11,M-45,2024,4,0,1,6,16.6667
M-45_12,M-45,2016,3,0,0,3,0.0
M-45_12,M-45,2017,3,0,1,3,33.3333
M-45_12,M-45,2018,1,0,0,1,0.0
M-45_12,M-45,2019,2,0,0,2,0.0
M-45_12,M-45,2021,1,0,0,3,0.0
M-45_12,M-45,2022,1,0,0,3,0.0
M-45_12,M-45,2023,1,0,0,2,0.0
M-45_13,M-45,2016,2,0,0,2,0.0
M-45_13,M-45,2017,2,0,0,3,0.0
M-45_13,M-45,2018,1,0,0,1,0.0
M-45_13,M-45,2024,1,0,0,3,0.0
M-45_14,M-45,2016,1,0,1,3,33.3333
M-45_14,M-45,2017,1,0,0,1,0.0
M-45_14,M-45,2018,1,0,0,1,0.0
M-45_14,M-45,2019,1,0,0,1,0.0
M-45_14,M-45,2020,2,1,0,3,33.3333
M-45_14,M-45,2022,2,0,0,2,0.0
M-45_14,M-45,2023,4,0,0,4,0.0
M-45_14,M-45,2024,1,0,0,2,0.0
M-45_15,M-45,2016,2,1,0,3,33.3333
M-45_15,M-45,2017,3,0,0,4,0.0
M-45_15,M-45,2018,1,0,0,1,0.0
M-45_15,M-45,2019,3,1,1,6,33.3333
M-45_15,M-45,2020,1,0,0,1,0.0
M-45_15,M-45,2022,1,0,0,1,0.0
M-45_15,M-45,2023,3,0,0,4,0.0
M-45_15,M-45,2024,1,0,1,2,50.0
M-45_16,M-45,2016,1,0,0,1,0.0
M-45_16,M-45,2017,1,1,0,1,100.0
M-45_16,M-45,2018,3,0,1,3,33.3333
M-45_16,M-45,2020,1,0,0,1,0.0
M-45_16,M-45,2021,2,0,0,2,0.0
M-45_16,M-45,2022,1,1,0,3,33.3333
M-45_16,M-45,2023,1,0,0,1,0.0
M-45_16,M-45,2024,1,0,0,1,0.0
M-45_17,M-45,2016,2,0,0,3,0.0
M-45_17,M-45,2017,1,0,0,1,0.0
M-45_17,M-45,2018,1,0,0,1,0.0
M-45_17,M-45,2019,1,1,2,3,100.0
M-45_17,M-45,2020,3,0,2,10,20.0
M-45_17,M-45,2021,5,0,1,6,16.6667
M-45_17,M-45,2022,4,0,1,4,25.0
M-45_17,M-45,2023,4,0,0,5,0.0
M-45_17,M-45,2024,3,0,0,3,0.0
M-45_18,M-45,2017,4,0,0,4,0.0
M-45_18,M-45,2018,3,0,0,7,0.0
M-45_18,M-45,2019,3,0,0,4,0.0
M-45_18,M-45,2023,5,0,2,7,28.5714
M-45_18,M-45,2024,3,1,0,3,33.3333
M-45_19,M-45,2016,1,0,0,1,0.0
M-45_19,M-45,2017,1,0,0,1,0.0
M-45_19,M-45,2018,1,0,0,1,0.0
M-45_19,M-45,2022,1,0,0,2,0.0
M-45_19,M-45,2024,2,0,0,3,0.0
M-45_2,M-45,2016,4,0,0,5,0.0
M-45_2,M-45,2018,1,0,0,1,0.0
M-45_2,M-45,2019,4,0,0,4,0.0
M-45_2,M-45,2020,1,0,1,1,100.0
M-45_2,M-45,2021,2,0,0,2,0.0
M-45_2,M-45,2022,5,0,0,10,0.0
M-45_2,M-45,2023,5,0,0,8,0.0
M-45_2,M-45,2024,4,0,0,5,0.0
M-45_20,M-45,2016,6,0,0,12,0.0
M-45_20,M-45,2017,1,0,0,1,0.0
