SECCION_ID,YEAR,CARRETERA,dominant_cause,n_dominant_accidents
M-600_7,2022,M-600,Atropello a personas,1
M-600_7,2023,M-600,Colisión por alcance,1
M-600_7,2024,M-600,Caída,2
M-600_8,2017,M-600,Colisión por alcance,2
M-600_8,2022,M-600,Colisión por alcance,1
M-600_8,2023,M-600,Caída,1
M-600_8,2024,M-600,Colisión por alcance,1
M-600_9,2016,M-600,Colisión frontal,1
M-600_9,2017,M-600,Colisión frontal,1
M-600_9,2018,M-600,Colisión por alcance,2
M-600_9,2019,M-600,Salida de la vía por la derecha otro tipo,1
M-600_9,2024,M-600,Colisión fronto-lateral,1
M-601_0,2016,M-601,Atropello a personas,1
M-601_0,2017,M-601,Colisión por alcance,2
M-601_0,2018,M-601,Colisión por alcance,4
M-601_0,2019,M-601,Colisión por alcance,2
M-601_0,2020,M-601,Caída,1
M-601_0,2021,M-601,Colisión por alcance,3
M-601_0,2022,M-601,Colisión frontal,1
M-601_0,2023,M-601,Colisión por alcance,2
M-601_0,2024,M-601,Atropello a personas,1
M-601_1,2016,M-601,Colisión fronto-lateral,1
M-601_1,2017,M-601,Colisión por alcance,3
M-601_1,2018,M-601,Colisión por alcance,3
M-601_1,2019,M-601,Colisión por alcance,3
M-601_1,2020,M-601,Colisión fronto-lateral,2
M-601_1,2022,M-601,Colisión múltiple,2
M-601_1,2023,M-601,Colisión por alcance,2
M-601_1,2024,M-601,Colisión por alcance,2
M-601_10,2017,M-601,Colisión lateral,1
M-601_10,2019,M-601,Colisión frontal,1
M-601_10,2023,M-601,Salida de la vía por la derecha otro tipo,1
M-601_10,2024,M-601,Salida de la vía por la derecha otro tipo,1
M-601_11,2017,M-601,Colisión por alcance,1
M-601_11,2019,M-601,Caída,1
M-601_11,2021,M-601,Salida de la vía por la derecha otro tipo,1
M-601_11,2023,M-601,Salida de la vía por la derecha con colisión,1
M-601_11,2024,M-601,Colisión por alcance,1
M-601_12,2016,M-601,Colisión frontal,1
M-601_12,2018,M-601,Colisión fronto-lateral,1
M-601_12,2019,M-601,Colisión frontal,2
M-601_12,2021,M-601,Caída,1
M-601_12,2022,M-601,Salida de la vía por la derecha otro tipo,1
M-601_12,2023,M-601,Salida de la vía por la izquierda con vuelco,1
M-601_12,2024,M-601,"Salida de la vía por la izquierda, otro tipo",2
M-601_13,2017,M-601,Salida de la vía por la derecha con vuelco,1
M-601_13,2019,M-601,Colisión fronto-lateral,1
M-601_13,2021,M-601,Salida de la vía por la derecha con colisión,1
M-601_15,2017,M-601,Caída,1
M-601_15,2018,M-601,Colisión fronto-lateral,1
M-601_15,2022,M-601,Colisión por alcance,1
M-601_16,2017,M-601,Colisión por alcance,1
M-601_16,2020,M-601,Salida de la vía por la izquierda con vuelco,1
M-601_16,2022,M-601,Colisión frontal,1
M-601_16,2024,M-601,Salida de la vía por la izquierda con colisión,1
M-601_17,2021,M-601,Colisión por alcance,1
M-601_17,2023,M-601,Atropello a personas,1
M-601_18,2016,M-601,Salida de la vía por la derecha con despeñamiento,1
M-601_18,2021,M-601,Colisión por alcance,2
M-601_18,2023,M-601,Otro tipo de accidente,1
M-601_18,2024,M-601,Colisión frontal,1
M-601_19,2016,M-601,Salida de la vía por la derecha otro tipo,1
M-601_19,2017,M-601,Caída,1
M-601_19,2020,M-601,Colisión por alcance,1
M-601_19,2023,M-601,Colisión por alcance,1
M-601_19,2024,M-601,Salida de la vía por la derecha otro tipo,1
M-601_2,2016,M-601,Colisión fronto-lateral,1
M-601_2,2019,M-601,Salida de la vía por la derecha otro tipo,1
M-601_2,2020,M-601,Colisión fronto-lateral,1
M-601_2,2023,M-601,Colisión por alcance,1
M-601_2,2024,M-601,Colisión fronto-lateral,1
M-601_20,2016,M-601,Colisión múltiple,1
M-601_20,2017,M-601,Atropello a personas,1
M-601_3,2016,M-601,Colisión por alcance,2
M-601_3,2017,M-601,Salida de la vía por la izquierda con colisión,1
M-601_3,2018,M-601,Colisión fronto-lateral,1
M-601_3,2019,M-601,Colisión frontal,2
M-601_3,2020,M-601,Colisión fronto-lateral,1
M-601_3,2023,M-601,Colisión por alcance,2
M-601_3,2024,M-601,Colisión frontal,1
M-601_4,2016,M-601,Caída,1
M-601_4,2017,M-601,Colisión frontal,1
M-601_4,2018,M-601,Colisión frontal,1
M-601_4,2019,M-601,Colisión por alcance,1
M-601_4,2020,M-601,Colisión por alcance,1
M-601_4,2021,M-601,Colisión por alcance,1
M-601_4,2022,M-601,Colisión por alcance,1
M-601_5,2018,M-601,Colisión por alcance,1
M-601_5,2019,M-601,Colisión por alcance,1
M-601_5,2021,M-601,Colisión por alcance,1
M-601_5,2022,M-601,Colisión frontal,1
M-601_6,2016,M-601,Salida de la vía por la derecha con colisión,1
M-601_6,2017,M-601,Colisión fronto-lateral,1
M-601_6,2018,M-601,Colisión contra obstáculo o elemento de la vía,1
M-601_6,2019,M-601,Colisión frontal,1
M-601_6,2023,M-601,Colisión fronto-lateral,1
M-601_7,2018,M-601,Colisión múltiple,1
M-601_7,2020,M-601,Salida de la vía por la izquierda con colisión,1
M-601_8,2017,M-601,Colisión frontal,1
M-601_8,2019,M-601,Colisión frontal,1
M-601_8,2020,M-601,Colisión fronto-lateral,1
M-601_8,2024,M-601,Colisión fronto-lateral,1
M-601_9,2017,M-601,Colisión fronto-lateral,2
M-601_9,2024,M-601,Colisión fronto-lateral,1
M-603_0,2016,M-603,Colisión por alcance,1
M-603_0,2017,M-603,Colisión múltiple,1
M-603_0,2018,M-603,Colisión por alcance,2
M-603_0,2019,M-603,Colisión por alcance,1
M-603_0,2020,M-603,Colisión por alcance,3
M-603_0,2022,M-603,Salida de la vía por la derecha con colisión,1
M-603_0,2023,M-603,Colisión por alcance,1
M-603_0,2024,M-603,Colisión por alcance,1
M-603_1,2016,M-603,Colisión lateral,2
M-603_1,2017,M-603,Colisión múltiple,1
M-603_1,2018,M-603,Atropello a personas,1
M-603_1,2019,M-603,Salida de la vía por la izquierda con colisión,2
M-603_1,2020,M-603,Colisión fronto-lateral,1
M-603_1,2021,M-603,Caída,1
M-603_1,2022,M-603,Atropello a personas,1
M-603_1,2023,M-603,Atropello a personas,1
M-603_1,2024,M-603,Colisión lateral,1
M-603_2,2016,M-603,Colisión fronto-lateral,1
M-603_2,2017,M-603,Colisión fronto-lateral,2
